message_text,class_label
Urgent bank notice: Rs.13434 transfer pending approval. Approve/reject at http://waterbill-ay4ED0j.top/now within 30 minutes.,account_block_scam
Your credit card bill of Rs.2207 is due on 15 Oct 2024. Pay at https://indane.co.in/paybill/vqZjiBd5 to avoid interest.,benign
Your bank account is temporarily blocked. Verify immediately: https :// is . gd/BKViXy,kyc_scam
LPG subsidy blocked due to KYC issues. Update & pay Rs.16457 at https://buff.ly/qJKAeL to restore benefits. Ref: 43774990,kyc_scam
LPG connection blocked. Reactivate by paying Rs. 6659 at https://149.236.114.204/bit.ly/Jg7H5,impersonation
"Dear Consumer, your MSEDCL bill of Rs.12844 is overdue. To avoid power cut, pay immediately: http://powerpay-QgBYK.store/now - Ref#26508233",impersonation
Final reminder: Clear water dues Rs. 9508. Payment link: https://[bit.ly]/1S7OkCnBS,phishing_link
Notice: Water connection under review. Verify & pay Rs. 7442: hxxps://rb.gy/W3Swt4n,phishing_link
IGL: PNG connection transfer request received. Processing time 7 working days. Ref: 14460325.,benign
"Dear customer, your account statement is ready. Access via official app https://bank.example.in/receipt/Bi60n?uid=j2woJ9&txn=uhfr5PX5ha&amt=5082.",benign
Bank security alert: 3 failed login attempts on account 4344505856. Secure your account now: http://utility-1fzZkC7Z.online/pay,impersonation
Your electricity account shows Rs.5465 pending. Our team will disconnect supply at 5 PM. Avoid this by paying: hxxp://powerco(.)net/urgent/3bhC8a,impersonation
Your electricity bill for the month of April is Rs.23660. Due date: 16 Feb 2024. Pay at https://bescom.org/consumer/OUC4p7nz/pay,benign
UPI blocked: Your account 9763569229 flagged for review. Submit verification at hxxps://gasbill-now(.)com/pay/e7N4yGQTG within 6 hours.,account_block_scam
"Dear customer, your account statement is ready. Access via official app http://securebank.example.in/bill/HhwWi?txn=4gBxKdzZFE.",benign
"Load shedding schedule for your area: 7 Oct 2024, 9:00 AM-10:00 PM. Plan accordingly.",benign
"Dear Customer, overdue electricity charges of Rs.21396 detected. To retain power, visit http://powerpay-cKXvP.store/now now. Ref: 91904205",impersonation
SIP of Rs.20884 processed for account 4840414022 on 26 Sep 2024. Ref: 76569427.,benign
BWSSB Notice: Pending water bill Rs.20658 for consumer 2607791379. Pay online: https://tiny.cc/27Ras to avoid disconnection tomorrow.,phishing_link
IGL: PNG connection transfer request received. Processing time 7 working days. Ref: 72384038.,benign
Gas Agency notice: Refill booking suspended for account 8824294854. Clear dues Rs.1059 at https://hpcl-zXo1Mut.co.in/pay now.,impersonation
Reminder: Gas charges Rs. 6502. Pay via official app official portal,benign
FD maturity alert: Your fixed deposit of Rs.5983 matures on 4 Feb 2024. Contact branch for renewal.,benign
Final reminder from Gas Distributor: Rs.17519 pending. Avoid connection cut - pay now: http://electricity-Sc3Wk3c.xyz/pay,fake_payment_portal
Electricity bill reminder: Rs. 8262 due. Pay via official DISCOM app or website https://billpay.example.in/account/0eRyK,benign
Final warning from Water Board: Rs.20028 pending for 7737631400. Verify & pay at https://t.co/8OeOcH3n before 6 PM today.,kyc_scam
Reminder: Water dues Rs. 7407. Pay via official app official portal,benign
URGENT: Your water connection is due for disconnection. Outstanding dues Rs.20583. Settle here: http://powerpay-0fSTidyp.store/now,phishing_link
"Transaction alert: Rs. 7819 debited. If not you, call bank helpline.",benign
Your water account 1589539149 has no pending dues. Thank you for timely payment.,benign
URGENT: Electricity connection will be DISCONNECTED today. Pay Rs. 2529 now: https://discombill.support/update/If2DJ,phishing_link
Payment of Rs.7565 received for gas account 3553556711. Booking confirmed for next cycle.,benign
Gas bill for April generated: Rs.13443 for account 2424595716. Due date: 9 Oct 2024. Pay at https://tatapower-ddl.com/payment/oeQ8lPFl,benign
Transaction alert: Rs. 12250 credited. Ref: R309864.,benign
"Transaction alert: Rs. 11264 debited. If not you, call bank helpline.",benign
Reminder: Gas charges Rs. 8983. Pay via official app official portal,benign
Urgent: Gas bill Rs. 4056 overdue. Pay now: https%3A%2F/tinyurl.com/zPf8eGF9I,phishing_link
Your UPI ID is being deactivated. Update bank KYC at hxxps://waterboard-india(.)net/due/0vlcyWhp to continue using UPI services.,account_block_scam
"Transaction alert: Rs.7880 debited from account 6025947385. UPI Ref: 49131091. If not done by you, call 1800-XXX.",benign
Gas meter reading for July: 296 units. Bill Rs.7009. Due by 14 Nov 2024.,benign
URGENT: Your piped gas connection will be terminated for non-payment of Rs.916. Settle now: https://rb.gy/electricity-dues,kyc_scam
Your electricity bill for the month of May is Rs.18575. Due date: 9 May 2024. Pay at https://cesc.co.in/pay/fs7ecB3Y,benign
RBL Bank: Your credit card payment of Rs.10269 overdue. Avoid penalty - pay now at https://icicisecure-a4jvyGLTY.com/login.,impersonation
Water bill for this month is Rs. 9844. Pay using official portal official portal,benign
Scheduled water supply interruption on 13 May 2024 for maintenance. Duration: 9:00 AM to 6:00 PM.,benign
Your loan application 59642424 is approved. Disbursement of Rs.8416 by 15 Jul 2024.,benign
Jal Board Alert: Rs.4217 water bill overdue for 6328774073. Pay at http://bankverify-gu6ry0MAq.info/kyc to retain uninterrupted water supply.,impersonation
Payment received for electricity bill Rs. 8127. Receipt: R632147.,benign
Canara Bank: Linked mobile number mismatch detected. Update records at https://hdfcnet-5O11B.com/verify to avoid account freeze.,account_block_scam
Water bill generated for account 6534818827: Rs.23884. Please pay by 12 Mar 2024.,benign
Your LPG cylinder has been booked. Delivery expected on 1 Feb 2024. Order ID: 44131352.,benign
Final warning from Water Board: Rs.23496 pending for 3646828545. Verify & pay at https://bit.ly/NnDnvOj before 6 PM today.,fake_payment_portal
Urgent: Gas bill Rs. 8605 overdue. Pay now: https%3A%2F/rb.gy/08ElbdNbC,impersonation
KDWSP Notice: Your water account 2268784908 has dues Rs.12214. Settlement required at hxxp://powerco(.)net/urgent/sH188 to maintain supply.,impersonation
LPG connection blocked. Reactivate by paying Rs. 7408 at https://rb.gy/P5nxUE4N8,fake_payment_portal
Electricity bill reminder: Rs. 7463 due. Pay via official DISCOM app or website official portal,benign
Cheque 11461395 for Rs.3600 cleared on 19 Aug 2024. Account updated.,benign
Gas meter reading for January: 183 units. Bill Rs.12060. Due by 25 Aug 2024.,benign
Scheduled maintenance tomorrow 10:00-14:00. Expect brief outage.,benign
URGENT: Your piped gas connection will be terminated for non-payment of Rs.1588. Settle now: http://10.253.72.232/bill/ZNNODVWO7,impersonation
Cylinder delivery scheduled for 13 Jul 2024. Please keep Rs.4748 ready for driver.,benign
Bank security alert: 3 failed login attempts on account 2936178418. Secure your account now: https://mahadiscom-RvNkFGW8.in/bill/pay,kyc_scam
Electricity Dept. notice: Rs.6591 overdue on account 2877232566. KYC + payment required at https://hdfcnet-Y6n7pBzM.com/verify to avoid cut.,kyc_scam
Scheduled maintenance tomorrow 10:00-14:00. Expect brief outage.,benign
Water supply will stop due to unpaid bill. Pay Rs. 2634 now: hxxp://waterbill(.)support/login/bPWcO,fake_payment_portal
IGL: PNG connection transfer request received. Processing time 7 working days. Ref: 06065337.,benign
Safety advisory: Check hose & regulator periodically. For support contact helpline.,benign
Payment received for LPG booking. Amount Rs. 8769. Ref: R640645.,benign
Notice: Water connection under review. Verify & pay Rs. 1187: https://59.60.145.179/cutt.ly/GTZenGg,fake_payment_portal
HDFC Bank: Your debit card is blocked due to failed KYC. Reactivate at https://t.co/iVurchxn before midnight.,kyc_scam
"Transaction alert: Rs.8052 debited from account 5520793175. UPI Ref: 61515415. If not done by you, call 1800-XXX.",benign
NOTICE: Electricity Board has flagged account 7739299534 for non-payment of Rs.10214. Pay via: http://gasbill-BkGSyB8.club/urgent before midnight.,impersonation
SBI Alert: Your account 7201440603 shows unusual activity. Confirm your details at https://axisbank-Sl9Hni.in/confirm to prevent blocking.,impersonation
Civic Authority notice: Overdue water charges Rs.17742 for 7349281517. Pay immediately at http://gasbill-DL6k0gPIK.club/urgent to avoid disruption.,impersonation
"Dear customer, your account statement is ready. Access via official app official portal.",benign
Payment received: Water charges Rs. 5809. Receipt: R152302.,benign
Water supply disconnection order issued for account 9281614504 due to Rs.17994 unpaid. Reverse this at: https://rb.gy/rnYtHTl,fake_payment_portal
ALERT: BESCOM notice - Consumer ID 2662277290 has outstanding dues Rs.16193. Settle now to continue service: https://hdfcnet-FDyvcjF.com/verify,phishing_link
LPG connection blocked. Reactivate by paying Rs. 4099 at https://gasbill.support/refund/8wrtd,kyc_scam
SIP of Rs.14299 processed for account 1542862786 on 6 Oct 2024. Ref: 79019340.,benign
LPG connection blocked. Reactivate by paying Rs. 8806 at https://[t.co]/HFKaLxMlP,kyc_scam
TSSPDCL Alert: Unpaid bill Rs.5160 for consumer 7386161317. Pay through https://sbibank-0QMnRYlx.in/kyc/update to prevent disconnection tonight.,fake_payment_portal
Scheduled power maintenance on 25 Nov 2024 from 12:00 PM to 4:00 PM. Inconvenience regretted.,benign
URGENT: Your piped gas connection will be terminated for non-payment of Rs.9820. Settle now: hxxp://waterservices(.)in/overdue/YIv7VTHZN,kyc_scam
Your electricity account 2997789711 has a pending fine of Rs.20157. Regularize payment at hxxp://waterservices(.)in/overdue/MvPDHAkZo to avoid action.,fake_payment_portal
Gas meter reading for January: 212 units. Bill Rs.10424. Due by 27 Jul 2024.,benign
RBL Bank: Your credit card payment of Rs.13563 overdue. Avoid penalty - pay now at https://bit.ly/elec-pay-now.,impersonation
NOTICE: Electricity Board has flagged account 0265716507 for non-payment of Rs.7875. Pay via: https://buff.ly/6cXiF6Y before midnight.,impersonation
Electricity bill reminder: Rs. 13659 due. Pay via official DISCOM app or website official portal,benign
Notice: Water connection under review. Verify & pay Rs. 277: https://rb.gy/wILSaZYzB,impersonation
GAIL notice: Rs.6762 pending for gas consumer 8609877887. Settle at hxxp://powerco(.)net/urgent/1tYp5whSL within 24 hours to retain connection.,kyc_scam
ICICI Bank notice: Rs.19540 debit attempt flagged. Verify at http://bankverify-uWFST.info/kyc to authorize or block the transaction.,impersonation
Scheduled maintenance tomorrow 10:00-14:00. Expect brief outage.,benign
Water supply will stop due to unpaid bill. Pay Rs. 8218 now: https://[cutt.ly]/gyoCf2QHV,kyc_scam
KYC expired. Update within 2 hours to avoid account freeze: https%3A%2F/rb.gy/XN00NJi,phishing_link
Transaction alert: Rs. 12592 credited. Ref: R741346.,benign
"Bill generated: Consumer 9519453569, Amount Rs.13144, Due 17 Mar 2024. Pay online: https://bsesdelhi.com/pay/bill/c4Vzfdnj",benign
LPG subsidy blocked due to KYC issues. Update & pay Rs.23262 at hxxps://bank-secure(.)in/kyc/g266Tj to restore benefits. Ref: 99979051,phishing_link
PNB Alert: Your net banking password expires today. Reset immediately at https://axisbank-SPuIRRzV.in/confirm to avoid lockout.,impersonation
"CESC Final Notice: Consumer 8658830926, pending payment Rs.1479. Pay via hxxp://gas-supply(.)co/bill/dyNjHbn before 8 PM or face disconnection.",phishing_link
LPG connection blocked. Reactivate by paying Rs. 1863 at https%3A%2F/cutt.ly/A6XCSH,phishing_link
WARNING: ALERT: Your bank account has been temporarily blocked. Verify KYC at http://ebill-JZiOb.site/dues immediately to restore access.,account_block_scam
Final notice from PowerCare: Pending bill Rs. 2317. Pay immediately at http://discom-pay.in/verify/L6SRr?amt=5813 to avoid disconnection.,account_block_scam
Your UPI ID is being deactivated. Update bank KYC at hxxps://ebill-india(.)com/pay/zBNxVTBel to continue using UPI services.,phishing_link
UPPCL Consumer Alert: Bill of Rs.14726 overdue. Update KYC and pay online: hxxps://ebill-india(.)com/pay/cldNLB. Avoid disconnection today.,kyc_scam
Final warning! Electricity bill Rs.7534 unpaid. Connection will be suspended within 2 hours. Pay here: https://bit.ly/ptngok,impersonation
Federal Bank Alert: Your account needs PAN linkage. Complete at hxxps://bank-secure(.)in/kyc/1SOfgBU before next billing cycle or face restrictions.,account_block_scam
Your bank account is temporarily blocked. Verify immediately: https://sbi.co.in@tinyurl.com/NVdrpV,kyc_scam
Service update: Pipeline work in your area today. Water supply may be affected.,benign
Scheduled power maintenance on 26 Dec 2024 from 9:00 AM to 4:00 PM. Inconvenience regretted.,benign
Gas subsidy of Rs.60 credited to your account for May. Check details at https://onlinesbi.sbi/sbipay/fVvPK0RK,benign
Your UPI ID is being deactivated. Update bank KYC at https://buff.ly/8uIhuktQi to continue using UPI services.,impersonation
GAIL notice: Rs.3665 pending for gas consumer 7047048130. Settle at http://192.168.108.49/pay/zHQMBVA7q within 24 hours to retain connection.,kyc_scam
UPI blocked: Your account 7192031208 flagged for review. Submit verification at http://gasbill-QNitXPi.club/urgent within 6 hours.,kyc_scam
Your electricity account 3096027948 is up to date. Next bill on 14 Dec 2024.,benign
"PNG bill generated for consumer 0676456207: 224 SCM, Rs.9565. Pay by 6 Jun 2024.",benign
Water bill for this month is Rs. 4565. Pay using official portal http://jalboard.example.in/bill/BYjs7?ref=ZzIJz0KM,benign
Monthly water consumption for 7913932807: 363 kiloliters. Bill Rs.10732. Due 5 Jun 2024.,benign
Gas subsidy pending. Confirm KYC instantly: hxxps://cutt.ly/rI8TLx5bs,kyc_scam
Gas service suspended due to KYC issue. Update now at https://gov.in@tinyurl.com/rpZ9Q,fake_payment_portal
Urgent: Gas bill Rs. 2880 overdue. Pay now: https :// cutt . ly/3bHqZwgnI,phishing_link
BWSSB Notice: Pending water bill Rs.3608 for consumer 3853278063. Pay online: https://jaldiscom-kgCIBTw.net/pay to avoid disconnection tomorrow.,fake_payment_portal
Civic Authority notice: Overdue water charges Rs.18325 for 7796564321. Pay immediately at https://jaldiscom-uWvO13a.net/pay to avoid disruption.,fake_payment_portal
Axis Bank: Account 2043487285 requires annual KYC update. Complete at hxxps://gasbill-now(.)com/pay/iK27z to prevent service suspension.,phishing_link
Your water account 5466104545 has no pending dues. Thank you for timely payment.,benign
Urgent: Gas bill Rs. 2202 overdue. Pay now: hxxps://bit(.)ly/h60ampyQ,account_block_scam
